Scores,Both,Yes,Yes,Viewing a scoreboard,Native,score ,scoreboard,scoreboard, ,score|scoreboard|scoreboard| ,score _scoreboard,FALSE,,,,,,,,,,
,Both,Yes,,"Clicking ""report score"" - do we need to do anything on our side to track this in our database??",,,,, ,FALSE,,FALSE,,,,,,,,,,
Scores,App Only - click tracking,,Yes,Clicking add scoreboard,Native,score,scoreboard-add,scoreboard-add, ,score |scoreboard-add|scoreboard-add| ,score _scoreboard-add,FALSE,,,,,,,,,,
,Live score tracking,,,"We want to know where people are signing up to live score & if they are live scoring in the app. Places to sign up for live scoring within the app: - clicking through the live score call out on the main scores tab (under the upciming game) you get taken to the contest page to sign up, - clicking through the team schedule page to the contest page to sign up",,,,, ,,,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,When clicking on your picture in the upper left of the app,Native & Webview,membership,membership-home,membership-home, ,membership|membership-home|membership-home| ,membership ,FALSE,,,,,,,,,,
Membership,App only (web these are all on the same page),,Yes,Account info page - roll - email - name - etc,Native,membership,personal-info,personal-info-home, ,membership|personal-info|personal-info-home| ,membership ,FALSE,,,,,,,,,,
Membership,App only  ,,Yes,Updating email address from account info page,Native,membership,personal-info,update-email, ,membership|personal-info|update-email| ,membership ,FALSE,,,,,,,,,,
Membership,App only,,Yes,Updating password from account info page,Native,membership,personal-info,update-password, ,membership|personal-info|update-password| ,membership ,FALSE,,,,,,,,,,
Membership,App only,,Yes,Notifiction home,Native,membership,notifications,notifications-home, ,membership|notifications|notifications-home| ,membership ,FALSE,,,,,,,,,,
Membership,App only,,Yes,Setting the notification toggles for teams - players you are following,Native,membership,notifications,notifications-manage, ,membership|notifications|notifications-manage| ,membership ,FALSE,,,,,,,,,,
System,App only,,Yes,Clicking on settings from the membership page OR when the user is not logged in this is the landing page when the gear icon is clicked in the upper left,Native,system,app-settings,app-settings, ,system|app-settings|app-settings| ,system_app-settings,FALSE,,,,,,,,,,
System,App only,,Yes,Currently under the settings page - these exist if you are logged in or not,Native,system,video-settings,video-settings, ,system|video-settings|video-settings| ,system_video-settings,FALSE,,,,,,,,,,
Membership,App only,,Yes,Currently under the settings page - these exist if you are logged in or not,Native,system,update-schools,update-schools, ,system|update-schools|update-schools| ,system_update-schools,FALSE,,,,,,,,,,
Membership,App only,,Yes,Delete my account page,Native,membership,legal,delete-my-account, ,membership|legal|delete-my-account| ,membership ,FALSE,,,,,,,,,,
Membership,App only - click tracking,,Yes,Clicking sign out,Native,membership,membership-home,sign-out, ,membership|membership-home|sign-out| ,membership ,FALSE,,,,,,,,,,
Membership,App only,,Yes,Viewing a profile for a coach - statisticion - etc but not a player/career page,Native,membership,membership-home,profile-home, ,membership|membership-home|profile-home| ,membership ,FALSE,,,,,,,,,,
Membership,App only,,Yes,Editting profiles for coach - statisticion - eventually others,Native,membership,membership-home,profile-manage, ,membership|membership-home|profile-manage| ,membership ,FALSE,,,,,,,,,,
System,App only,,Yes,White splash screen,Native,system,launch-app,splash, ,system|launch-app|splash| ,system_launch-app,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Landing page - Sign In Join Now page - black page w/ images,Native & Webview,membership,membership-home,membership-landing, ,membership|membership-home|membership-landing| ,membership ,FALSE,,,,,,,,,,
